_id,body_color,body_status,body_type,brand,engine,fuel_consumption,fuel_type,mileage,model,price,volume,year
62c021cf5ac6166d04f29750,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,12000,206ir,280000000,1.4,2020
62c022cd5ac6166d04f2a939,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,15000,206ir,280000000,1.4,2020
62c022015ac6166d04f29aee,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,16000,206ir,280000000,1.4,2020
62c020af5ac6166d04f28076,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,19500,206ir,280000000,1.4,2020
62c0222d5ac6166d04f29e05,نقره ای,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,20000,206ir,280000000,1.4,2020
62c023925ac6166d04f2b8ee,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,22000,206ir,280000000,1.4,2020
62c021535ac6166d04f28d81,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,24000,206ir,280000000,1.4,2020
62c023705ac6166d04f2b663,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,28000,206ir,280000000,1.4,2020
62c022b45ac6166d04f2a740,مشکی,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,30000,206ir,280000000,1.4,2020
62c0209b5ac6166d04f27e8a,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,50000,206ir,280000000,1.4,2020
62c020955ac6166d04f27df4,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,0,206ir,281000000,1.4,2020
62c0234a5ac6166d04f2b325,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,17000,206ir,281000000,1.4,2020
62c022375ac6166d04f29e8b,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,20500,206ir,281000000,1.4,2020
62c020a65ac6166d04f27f93,نقره ای,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,0,206ir,282000000,1.4,2020
62c0222f5ac6166d04f29e0f,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,73,206ir,282000000,1.4,2020
62c022cb5ac6166d04f2a91c,خاکستری,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,10000,206ir,282000000,1.4,2020
62c0234b5ac6166d04f2b35d,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,10000,206ir,282000000,1.4,2020
62c0236d5ac6166d04f2b613,سفید,یک لکه رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,12000,206ir,282000000,1.4,2020
62c021765ac6166d04f2903e,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,0,206ir,283000000,1.4,2020
62c022845ac6166d04f2a337,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,32000,206ir,283000000,1.4,2020
62c023005ac6166d04f2ad61,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,12000,206ir,284000000,1.4,2020
62c020f05ac6166d04f28603,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,0,206ir,285000000,1.4,2020
62c020fe5ac6166d04f286f7,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,0,206ir,285000000,1.4,2020
62c022cd5ac6166d04f2a936,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,0,206ir,285000000,1.4,2020
62c022d55ac6166d04f2a9d6,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,5000,206ir,285000000,1.4,2020
62c0237a5ac6166d04f2b73a,آبی,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,13000,206ir,285000000,1.4,2020
62c022a85ac6166d04f2a646,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,15000,206ir,285000000,1.4,2020
62c021e35ac6166d04f298d1,مشکی,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,15000,206ir,285000000,1.4,2020
62c022625ac6166d04f2a18b,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,17000,206ir,285000000,1.4,2020
62c022a75ac6166d04f2a630,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,25000,206ir,285000000,1.4,2020
62c023ac5ac6166d04f2bb06,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,25000,206ir,285000000,1.4,2020
62c022745ac6166d04f2a254,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,26900,206ir,285000000,1.4,2020
62c023565ac6166d04f2b42e,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,29000,206ir,285000000,1.4,2020
62c022e45ac6166d04f2aafc,سفید,صافکاری بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,70000,206ir,285000000,1.4,2020
62c0202e5ac6166d04f2752c,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,6000,206ir,286000000,1.4,2020
62c020b75ac6166d04f2812d,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,6000,206ir,286000000,1.4,2020
62c023205ac6166d04f2b00a,خاکستری,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,1000,206ir,287000000,1.4,2020
62c0218c5ac6166d04f291f3,خاکستری,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,4000,206ir,287000000,1.4,2020
62c021ed5ac6166d04f2997f,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,3000,206ir,288000000,1.4,2020
62c020745ac6166d04f27b0e,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,5000,206ir,288000000,1.4,2020
62c0232c5ac6166d04f2b0c7,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,7500,206ir,288000000,1.4,2020
62c023855ac6166d04f2b80e,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,11300,206ir,288000000,1.4,2020
62c023685ac6166d04f2b599,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,37000,206ir,288000000,1.4,2020
62c021355ac6166d04f28b99,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,20300,206ir,289000000,1.4,2020
62c0236e5ac6166d04f2b643,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,1000,206ir,290000000,1.4,2020
62c023815ac6166d04f2b7ab,خاکستری,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,8000,206ir,290000000,1.4,2020
62c022ae5ac6166d04f2a6cb,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,0,206ir,292000000,1.4,2020
62c020ab5ac6166d04f28001,نوک مدادی,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,0,206ir,294000000,1.4,2020
62c020ec5ac6166d04f285be,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,0,206ir,295000000,1.4,2020
62c022e05ac6166d04f2aac0,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,0,206ir,295000000,1.4,2020
62c023075ac6166d04f2aded,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,0,206ir,295000000,1.4,2020
62c021955ac6166d04f292ac,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,4500,206ir,295000000,1.4,2020
62c021ad5ac6166d04f29480,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,7000,206ir,295000000,1.4,2020
62c021b95ac6166d04f29572,نوک مدادی,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,58000,sedan,166000000,1.5,2020
62c020875ac6166d04f27cce,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,60000,sedan,168000000,1.5,2020
62c020ca5ac6166d04f28299,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,60000,sedan,169000000,1.5,2020
62c021e85ac6166d04f29928,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,23000,sedan,170000000,1.5,2020
62c021a65ac6166d04f29401,سفید,گلگیر تعویض,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,37000,sedan,170000000,1.5,2020
62c0224b5ac6166d04f29ff5,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,62000,sedan,170000000,1.5,2020
62c022865ac6166d04f2a376,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,62000,sedan,170000000,1.5,2020
62c021625ac6166d04f28ea0,سرمه ای,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,35800,sedan,171000000,1.5,2020
62c021c35ac6166d04f29636,سفید,درب تعویض,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,23000,sedan,172000000,1.5,2020
62c023745ac6166d04f2b6bd,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,66000,sedan,172000000,1.5,2020
62c020cf5ac6166d04f28325,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,15500,sedan,173000000,1.5,2020
62c022075ac6166d04f29b43,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,18000,sedan,173000000,1.5,2020
62c020bc5ac6166d04f28182,سفید,یک لکه رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,23000,sedan,173000000,1.5,2020
62c022b45ac6166d04f2a74c,سفید,صافکاری بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,28000,sedan,173000000,1.5,2020
62c0238e5ac6166d04f2b890,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,30000,sedan,173000000,1.5,2020
62c021985ac6166d04f292d4,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,32000,sedan,173000000,1.5,2020
62c020635ac6166d04f27984,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,31000,sedan,174000000,1.5,2020
62c023985ac6166d04f2b976,سفید,صافکاری بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,28000,exmt,175000000,1.5,2020
62c022d55ac6166d04f2a9d4,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,18000,sedan,175000000,1.5,2020
62c020905ac6166d04f27d7a,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,21000,sedan,175000000,1.5,2020
62c022b15ac6166d04f2a6f8,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,23000,sedan,175000000,1.5,2020
62c023385ac6166d04f2b1d8,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,35000,sedan,175000000,1.5,2020
62c020cc5ac6166d04f282ca,سفید,یک لکه رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,37000,sedan,175000000,1.5,2020
62c0233d5ac6166d04f2b239,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,45000,sedan,175000000,1.5,2020
62c0211b5ac6166d04f28942,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,48000,sedan,175000000,1.5,2020
62c0238c5ac6166d04f2b876,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,18000,sedan,176000000,1.5,2020
62c022605ac6166d04f2a16f,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,36000,sedan,176000000,1.5,2020
62c023345ac6166d04f2b17a,سفید,کاپوت تعویض,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,75000,hatchback,177000000,1.5,2020
62c021f45ac6166d04f299fa,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,16000,sedan,177000000,1.5,2020
62c023815ac6166d04f2b798,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,60000,sedan,177000000,1.5,2020
62c022b55ac6166d04f2a74e,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,36000,sedan,177500000,1.5,2020
62c0227f5ac6166d04f2a2e6,سفید,کاپوت تعویض,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,50000,hatchback,178000000,1.5,2020
62c0210c5ac6166d04f2883b,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,1000,sedan,178000000,1.5,2020
62c023055ac6166d04f2adc0,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,8000,sedan,178000000,1.5,2020
62c023135ac6166d04f2aeea,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,17000,sedan,178000000,1.5,2020
62c023505ac6166d04f2b39d,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,50000,sedan,178000000,1.5,2020
62c0215a5ac6166d04f28e17,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,25000,hatchback,180000000,1.5,2020
62c020f85ac6166d04f28689,سفید,صافکاری بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,37000,hatchback,180000000,1.5,2020
62c0205e5ac6166d04f27937,مشکی,صافکاری بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,37500,hatchback,180000000,1.5,2020
62c021135ac6166d04f288ac,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,0,sedan,180000000,1.5,2020
62c022545ac6166d04f2a081,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,11300,sedan,180000000,1.5,2020
62c0233d5ac6166d04f2b248,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,27000,sedan,180000000,1.5,2020
62c023155ac6166d04f2af16,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,30000,sedan,180000000,1.5,2020
62c021d25ac6166d04f29781,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,252,sedan,181000000,1.5,2020
62c023815ac6166d04f2b7b1,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,10000,sedan,181000000,1.5,2020
62c020ad5ac6166d04f2803a,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,30000,hatchback,182000000,1.5,2020
62c020a35ac6166d04f27f55,نقره ای,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,34000,hatchback,182000000,1.5,2020
62c023705ac6166d04f2b668,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,12500,sedan,182000000,1.5,2020
62c022075ac6166d04f29b3c,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,8800,sedan,183000000,1.5,2020
62c0224a5ac6166d04f29fe2,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,15000,sedan,183000000,1.5,2020
62c021bc5ac6166d04f2959d,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,23000,hatchback,183500000,1.5,2020
62c022c75ac6166d04f2a8ca,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,30000,hatchback,184000000,1.5,2020
62c021a65ac6166d04f293f9,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,32000,hatchback,184000000,1.5,2020
62c022525ac6166d04f2a068,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,6379,sedan,184000000,1.5,2020
62c021545ac6166d04f28d95,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,30000,exmt,185000000,1.5,2020
62c021ed5ac6166d04f29991,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,13000,hatchback,185000000,1.5,2020
62c022a65ac6166d04f2a612,مشکی,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,13000,hatchback,185000000,1.5,2020
62c021ee5ac6166d04f299ad,نقره ای,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,21000,hatchback,185000000,1.5,2020
62c0205d5ac6166d04f27916,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,30000,hatchback,185000000,1.5,2020
62c0211f5ac6166d04f28989,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,34000,hatchback,185000000,1.5,2020
62c022825ac6166d04f2a31f,سفید,صافکاری بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,34000,hatchback,185000000,1.5,2020
62c023445ac6166d04f2b2b4,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,35000,hatchback,185000000,1.5,2020
62c0225f5ac6166d04f2a13b,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,38000,hatchback,185000000,1.5,2020
62c023b95ac6166d04f2bc0d,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,0,manualr,185000000,1.5,2020
62c0219f5ac6166d04f29374,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,0,sedan,185000000,1.5,2020
62c022245ac6166d04f29d66,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,0,sedan,185000000,1.5,2020
62c022d35ac6166d04f2a9c0,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,0,sedan,185000000,1.5,2020
62c023ba5ac6166d04f2bc31,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,0,sedan,185000000,1.5,2020
62c021885ac6166d04f291bb,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,11000,exmt,186000000,1.5,2020
62c0206b5ac6166d04f27a55,سفید,گلگیر تعویض,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,23000,exmt,186000000,1.5,2020
62c023885ac6166d04f2b841,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,14800,hatchback,186000000,1.5,2020
62c023225ac6166d04f2b049,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,6000,hatchback,187000000,1.5,2020
62c020eb5ac6166d04f285a5,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,2200,sedan,187000000,1.5,2020
62c0235b5ac6166d04f2b49f,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,25000,hatchback,187500000,1.5,2020
62c023825ac6166d04f2b7c9,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,48000,exmt,188000000,1.5,2020
62c023735ac6166d04f2b6a0,اطلسی,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,17000,hatchback,188000000,1.5,2020
62c0221c5ac6166d04f29cda,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,19000,hatchback,188000000,1.5,2020
62c022f05ac6166d04f2ac07,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,31000,hatchback,188000000,1.5,2020
62c021325ac6166d04f28b3f,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,70000,manual,188000000,1.5,2020
62c020715ac6166d04f27ad1,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,80000,manualr,188000000,1.5,2020
62c020645ac6166d04f279b4,سفید,صافکاری بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,40500,exmt,188500000,1.5,2020
62c022c35ac6166d04f2a874,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,45000,manual,188500000,1.5,2020
62c020e95ac6166d04f28552,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,26500,exmt,189000000,1.5,2020
62c023285ac6166d04f2b060,قهوه ای,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,52000,exmt,189000000,1.5,2020
62c022545ac6166d04f2a097,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,2700,hatchback,189000000,1.5,2020
62c0227f5ac6166d04f2a2eb,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,32000,hatchback,189000000,1.5,2020
62c021d85ac6166d04f29800,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,38000,manual,189000000,1.5,2020
62c020ec5ac6166d04f285ae,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,42000,manual,189000000,1.5,2020
62c0207f5ac6166d04f27bf4,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,46000,manual,189000000,1.5,2020
62c0207b5ac6166d04f27b9e,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,47000,manual,189000000,1.5,2020
62c023595ac6166d04f2b464,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,50000,manual,189000000,1.5,2020
62c021f05ac6166d04f299c7,نقره ای,گلگیر رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,60000,manualr,189000000,1.5,2020
62c022485ac6166d04f29fc8,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,0,hatchback,189500000,1.5,2020
62c020ca5ac6166d04f28298,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,0,hatchback,189800000,1.5,2020
62c021bd5ac6166d04f295bc,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,19000,exmt,190000000,1.5,2020
62c0229b5ac6166d04f2a54e,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,19000,exmt,190000000,1.5,2020
62c021d25ac6166d04f2977c,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,21000,exmt,190000000,1.5,2020
62c022aa5ac6166d04f2a66b,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,23000,exmt,190000000,1.5,2020
62c023385ac6166d04f2b1d3,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,25000,exmt,190000000,1.5,2020
62c020335ac6166d04f275ae,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,30000,exmt,190000000,1.5,2020
62c0233c5ac6166d04f2b22c,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,3800,hatchback,190000000,1.5,2020
62c023505ac6166d04f2b3ae,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,5000,hatchback,190000000,1.5,2020
62c021f55ac6166d04f29a22,سفید,گلگیر رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,8000,hatchback,190000000,1.5,2020
62c022985ac6166d04f2a504,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,23000,hatchback,190000000,1.5,2020
62c021965ac6166d04f292b2,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,36000,manual,190000000,1.5,2020
62c021d25ac6166d04f2978f,مشکی,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,35000,manualr,190000000,1.5,2020
62c022215ac6166d04f29d36,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,0,sedan,190000000,1.5,2020
62c022425ac6166d04f29f3c,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,35000,sedan,190000000,1.5,2020
62c0228b5ac6166d04f2a401,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,23000,exmt,191000000,1.5,2020
62c0220a5ac6166d04f29b7a,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,29000,exmt,191000000,1.5,2020
62c023885ac6166d04f2b843,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,31700,manual,191000000,1.5,2020
62c020365ac6166d04f275dc,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,35000,manual,191000000,1.5,2020
62c022f75ac6166d04f2ac8a,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,0,sedan,191000000,1.5,2020
62c022965ac6166d04f2a4e8,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,0,hatchback,191500000,1.5,2020
62c021085ac6166d04f287de,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,5000,exmt,192000000,1.5,2020
62c022df5ac6166d04f2aaaf,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,15000,exmt,192000000,1.5,2020
62c021905ac6166d04f2923e,سفید,صافکاری بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,27000,exmt,192000000,1.5,2020
62c022d55ac6166d04f2a9d8,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,28600,exmt,192000000,1.5,2020
62c023825ac6166d04f2b7ce,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,30000,exmt,192000000,1.5,2020
62c023455ac6166d04f2b2d3,سفید,بدون رنگ,passenger_car,saina,4 سیلندر M15 یورو4 ,7,بنزینی,40000,exmt,192000000,1.5,2020
62c0230d5ac6166d04f2ae59,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,11000,hatchback,192000000,1.5,2020
62c022f55ac6166d04f2ac5c,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,12000,manual,192000000,1.5,2020
